,ID.LUS,ID.PLOT,X80.LandUse,BIO4,X82.Designation,X83.LandTenure,X85.FireOccurrence,X86c.FireAreaM2,X87.FireType,X88.ExpectedFutureTrees,X92.TreeCanopyCoverage,N0,H,Simp,N1,N2,E1,E2,tprec,a.tmin,a.tmax,a.tmean,alt,Pop.pa,HHpop,Province,GEZ,pop.d,S.DistToRoad,Expo,Slope,RELIEF,TEXTURE,DRAINAGE,SOM,X90.N.StandOrigin,X90.C.StandOrigin,X90.nk.StandOrigin,X91.StandStructure,X92a.ShrubCoverage,X92b.ShrubHeight,X93.ManagementPlan,X93a.ManagementAgreement,X94.Disturbances,X95.TimberExploitation
257,201135201,2011352,110020,42.54431534,1,6,2,5000,2,1,4,11,1.884986201,0.783737024,6.586263558,4.624,0.598751233,0.420363636,1001,14.025,30.15833333,22.06666667,1065,0,0,Western,Tropical moist deciduous forest,3440.109619,9821.319711,36,1,1,1,0,0,1,0,0,3,1,2,90,90,1,3
258,201135301,2011353,110020,31.09086783,7,6,1,0,0,3,2,12,2.172995599,0.858024691,8.784559684,7.043478261,0.73204664,0.586956522,1001,14.025,30.15833333,22.06666667,1065,0,0,Western,Tropical moist deciduous forest,3440.109619,9821.319711,180,1,1,3,0,0,1,0,0,2,1,1,90,90,2,3
259,201136101,2011361,110030,55.89288489,7,6,2,5000,2,1,3,9,1.785850042,0.767982693,5.964647994,4.31002331,0.662738666,0.478891479,1018,13.375,28.85,21.09166667,1155,1,132,Western,Tropical moist deciduous forest,47462.58984,34134.53342,135,1,1,2,0,1,1,0,0,2,2,1,90,90,2,3
260,201136201,2011362,110030,39.04450298,7,6,2,5000,2,1,2,11,2.041996018,0.838568298,7.705975124,6.194570136,0.700543193,0.56314274,1018,13.375,28.85,21.09166667,1155,1,132,Western,Tropical moist deciduous forest,47462.58984,34134.53342,1,1,1,2,0,0,1,0,0,2,2,2,90,90,2,3
261,201136301,2011363,110030,72.83228891,7,6,2,5000,2,1,3,8,1.677623811,0.761481481,5.35282153,4.192546584,0.669102691,0.524068323,1018,13.375,28.85,21.09166667,1155,1,132,Western,Tropical moist deciduous forest,47462.58984,34134.53342,290,1,1,3,0,1,1,0,0,3,1,1,90,90,2,2
262,201136401,2011364,110020,16.30434139,7,6,2,5000,2,1,3,5,1.28687263,0.648888889,3.621443236,2.848101266,0.724288647,0.569620253,1018,13.375,28.85,21.09166667,1155,1,132,Western,Tropical moist deciduous forest,47462.58984,34134.53342,270,1,1,2,0,0,1,0,0,3,1,2,90,90,3,3
263,201137401,2011374,110030,40.36674925,99,6,2,5000,2,1,1,12,1.844341465,0.774673008,6.323933885,4.437994723,0.52699449,0.369832894,1019,13.325,28.55833333,20.90833333,1131,1,5,North-Western,Tropical moist deciduous forest,27370.66406,14259.98329,293,2,1,2,1,1,1,0,0,3,1,2,2,2,1,1
264,201138101,2011381,110030,34.15993637,4,4,1,5000,0,1,4,12,2.012557694,0.807309863,7.482430666,5.189679219,0.623535889,0.432473268,1040,13.01666667,28.03333333,20.49166667,1161,1,66,North-Western,Tropical moist deciduous forest,17198.76758,6410.619411,191,1,1,3,1,0,1,0,0,3,3,2,1,1,1,1
265,201138201,2011382,110030,41.62094031,4,4,1,5000,0,1,4,16,2.108338654,0.799048751,8.234549481,4.976331361,0.514659343,0.31102071,1040,13.01666667,28.03333333,20.49166667,1161,1,66,North-Western,Tropical moist deciduous forest,17198.76758,6410.619411,185,1,1,3,1,1,1,0,0,3,1,2,1,1,1,1
266,201138301,2011383,110030,65.19292767,4,4,1,5000,0,1,4,14,2.151787948,0.844088889,8.600221411,6.41391106,0.614301529,0.458136504,1040,13.01666667,28.03333333,20.49166667,1161,1,66,North-Western,Tropical moist deciduous forest,17198.76758,6410.619411,180,1,1,3,1,0,1,0,0,3,1,2,1,1,1,1
267,201138401,2011384,110030,66.29806789,4,4,1,50,0,1,4,23,2.721932042,0.905124654,15.20967962,10.54014599,0.661290418,0.458267217,1040,13.01666667,28.03333333,20.49166667,1161,1,66,North-Western,Tropical moist deciduous forest,17198.76758,6410.619411,215,1,1,3,1,0,1,0,0,3,1,2,1,1,1,1
268,201139101,2011391,110030,56.89151675,1,4,2,5000,2,1,0,17,2.008023065,0.755095332,7.448577426,4.083221477,0.438151613,0.240189499,1050,12.98333333,27.725,20.325,1187,1,11,North-Western,Tropical moist deciduous forest,16093.86523,14470.43273,70,2,2,3,1,1,1,0,0,3,1,2,1,1,1,1
269,201139201,2011392,110030,41.15635163,1,4,1,5000,0,1,5,12,1.462860118,0.581111111,4.318292709,2.387267905,0.359857726,0.198938992,1050,12.98333333,27.725,20.325,1187,1,11,North-Western,Tropical moist deciduous forest,16093.86523,14470.43273,92,1,1,3,1,0,1,0,0,3,2,1,1,1,1,1
270,201139301,2011393,110030,43.88480828,1,4,1,5000,0,1,5,10,1.378838312,0.57129923,3.970286714,2.332629356,0.397028671,0.233262936,1050,12.98333333,27.725,20.325,1187,1,11,North-Western,Tropical moist deciduous forest,16093.86523,14470.43273,80,1,1,3,1,1,1,0,0,3,2,1,1,1,1,1
271,201139401,2011394,110030,44.21113063,1,4,2,5000,2,1,5,11,1.70479702,0.699791883,5.500269108,3.33102253,0.500024464,0.30282023,1050,12.98333333,27.725,20.325,1187,1,11,North-Western,Tropical moist deciduous forest,16093.86523,14470.43273,60,1,1,3,1,1,1,0,0,3,2,1,1,1,1,1
272,201140101,2011401,110030,70.27314995,6,6,2,5000,2,3,3,16,2.469952542,0.896701389,11.82188579,9.680672269,0.738867862,0.605042017,1033,13.25833333,27.65,20.425,1183,0,0,North-Western,Tropical moist deciduous forest,20545.89648,5897.551474,0,4,3,5,1,0,1,0,0,1,1,1,1,2,2,1
273,201140201,2011402,110030,68.65564377,6,6,2,5000,2,3,3,9,1.509916747,0.710798817,4.526353946,3.457800512,0.502928216,0.384200057,1033,13.25833333,27.65,20.425,1183,0,0,North-Western,Tropical moist deciduous forest,20545.89648,5897.551474,180,3,1,5,1,1,1,0,0,1,1,1,1,2,2,1
274,201140301,2011403,110030,69.46401821,6,6,2,5000,2,3,3,4,0.852853093,0.50887574,2.346331613,2.036144578,0.586582903,0.509036145,1033,13.25833333,27.65,20.425,1183,0,0,North-Western,Tropical moist deciduous forest,20545.89648,5897.551474,180,4,1,5,1,1,1,0,0,1,1,1,1,2,2,1
275,201140401,2011404,110030,137.2544256,6,6,2,5000,2,3,3,12,2.058872553,0.822857143,7.837128882,5.64516129,0.653094073,0.470430108,1033,13.25833333,27.65,20.425,1183,0,0,North-Western,Tropical moist deciduous forest,20545.89648,5897.551474,360,2,1,4,0,2,1,0,0,1,1,1,1,2,2,1
276,201142101,2011421,110030,10.98398001,99,6,2,2000,2,3,3,8,1.885764281,0.819944598,6.59139019,5.553846154,0.823923774,0.694230769,1015,13.79166667,27.55,20.65,1179,1,256,Central,Tropical moist deciduous forest,4525.481445,23894.57336,106,2,1,3,1,2,1,0,0,1,1,1,2,90,1,1
277,201142201,2011422,110030,3.1245225,99,6,2,5000,2,3,3,3,1.011404265,0.611111111,2.749459274,2.571428571,0.916486425,0.857142857,1015,13.79166667,27.55,20.65,1179,1,256,Central,Tropical moist deciduous forest,4525.481445,23894.57336,60,2,1,3,1,2,1,0,0,1,1,1,2,90,2,1
278,201142301,2011423,110030,46.2951656,99,6,2,5000,2,3,3,14,2.448045848,0.896235078,11.56572345,9.637168142,0.826123103,0.688369153,1015,13.79166667,27.55,20.65,1179,1,256,Central,Tropical moist deciduous forest,4525.481445,23894.57336,90,1,1,3,1,2,1,0,0,1,1,1,2,90,1,1
279,201142401,2011424,110030,64.9977411,90,6,1,0,0,3,3,16,2.281967581,0.8576,9.795935759,7.02247191,0.612245985,0.438904494,1015,13.79166667,27.55,20.65,1179,1,256,Central,Tropical moist deciduous forest,4525.481445,23894.57336,90,2,1,3,1,0,1,0,0,2,1,0,90,90,1,1
280,201145201,2011452,110030,85.4021091,7,1,2,5000,2,1,5,14,1.882034033,0.7596,6.566848476,4.159733777,0.469060605,0.297123841,992,13.43333333,26.725,20.05833333,1194,1,306,Central,Tropical moist deciduous forest,11054.75098,9833.969454,161,2,1,2,0,0,1,0,0,2,1,1,1,1,2,3
281,201146201,2011462,110030,28.37624556,7,6,3,5000,2,2,4,16,2.405022235,0.884066587,11.07867662,8.625641026,0.692417289,0.539102564,972,12.84166667,25.725,19.26666667,1269,0,0,Central,Tropical moist deciduous forest,9767.673828,34.89109045,230,1,1,2,0,0,1,0,0,2,1,1,90,90,3,1
282,201147101,2011471,110030,80.80107298,7,6,3,5000,2,3,5,16,2.340754343,0.87220867,10.38907053,7.825256975,0.649316908,0.489078561,961,13.3,25.98333333,19.60833333,1200,0,0,Central,Tropical dry forest,8645.832031,11875.16417,231,12,2,3,0,0,1,0,0,2,1,0,90,90,1,NA
283,201147201,2011472,110030,76.60430586,7,6,3,5000,2,3,5,15,2.291240499,0.8684375,9.887195137,7.600950119,0.659146342,0.506730008,961,13.3,25.98333333,19.60833333,1200,0,0,Central,Tropical dry forest,8645.832031,11875.16417,245,30,2,3,0,0,1,0,0,2,1,0,90,90,1,NA
284,201147301,2011473,110030,127.8231425,7,6,3,5000,2,3,5,18,2.170504522,0.832,8.762703904,5.952380952,0.486816884,0.330687831,961,13.3,25.98333333,19.60833333,1200,0,0,Central,Tropical dry forest,8645.832031,11875.16417,248,20,2,3,0,0,1,0,0,2,1,0,90,90,1,1
285,201147401,2011474,110030,66.558878,7,6,3,5000,2,3,5,15,2.152446623,0.8521875,8.605888025,6.765327696,0.573725868,0.451021846,961,13.3,25.98333333,19.60833333,1200,0,0,Central,Tropical dry forest,8645.832031,11875.16417,49,24,3,3,0,1,1,0,0,2,1,0,90,90,1,1
286,201149101,2011491,110030,67.823528,2,3,3,5000,2,3,4,8,1.076810091,0.44921875,2.935301256,1.815602837,0.366912657,0.226950355,892,17.14166667,30.41666667,23.75,626,0,0,Eastern,Tropical dry forest,9584.486328,5348.048978,330,6,1,7,1,1,1,0,0,1,0,0,1,3,1,1
287,201149201,2011492,110030,30.39761908,2,3,3,5000,2,3,4,12,1.964619002,0.778355879,7.132194717,4.511737089,0.59434956,0.375978091,892,17.14166667,30.41666667,23.75,626,0,0,Eastern,Tropical dry forest,9584.486328,5348.048978,320,18,1,7,1,0,1,0,0,1,0,0,1,3,1,1
288,201149301,2011493,110030,34.6122485,3,3,3,5000,2,3,2,8,1.582708264,0.726851852,4.868122134,3.661016949,0.608515267,0.457627119,892,17.14166667,30.41666667,23.75,626,0,0,Eastern,Tropical dry forest,9584.486328,5348.048978,315,6,2,7,1,1,1,0,0,1,0,NA,1,3,1,1
289,201149401,2011494,110030,40.29020335,2,3,3,5000,2,3,4,4,0.641218555,0.311111111,1.898793254,1.451612903,0.474698313,0.362903226,892,17.14166667,30.41666667,23.75,626,0,0,Eastern,Tropical dry forest,9584.486328,5348.048978,340,6,3,7,1,2,1,0,0,1,0,NA,1,3,1,NA
290,201150101,2011501,110020,37.26819924,7,6,3,5000,2,1,5,15,2.282891104,0.854912764,9.804986705,6.892405063,0.65366578,0.459493671,960,16.36666667,29.21666667,22.775,855,1,0,Eastern,Tropical dry forest,15510.67871,251.149908,265,10,5,2,1,1,1,0,0,2,1,1,2,99,3,1
291,201150201,2011502,110020,23.33772403,7,6,3,5000,2,1,5,16,2.021295799,0.74976916,7.548099421,3.996309963,0.471756214,0.249769373,960,16.36666667,29.21666667,22.775,855,1,0,Eastern,Tropical dry forest,15510.67871,251.149908,240,2,1,2,1,2,1,0,0,2,0,NA,2,90,2,1
292,201150301,2011503,110020,27.45104406,7,6,3,5000,2,1,5,14,2.20098043,0.850442138,9.033866237,6.686375321,0.64527616,0.477598237,960,16.36666667,29.21666667,22.775,855,1,0,Eastern,Tropical dry forest,15510.67871,251.149908,180,14,5,5,1,2,1,0,0,2,1,1,2,90,3,1
293,201150401,2011504,110020,24.97243178,7,6,3,5000,2,1,5,10,1.748489685,0.767768221,5.745917976,4.306042885,0.574591798,0.430604288,960,16.36666667,29.21666667,22.775,855,1,0,Eastern,Tropical dry forest,15510.67871,251.149908,90,6,1,3,1,3,1,0,0,2,1,1,2,90,3,1
294,201154401,2011544,110020,9.39181368,99,6,1,5000,0,NA,0,3,0.936888308,0.567901235,2.552027924,2.314285714,0.850675975,0.771428571,1014,14.19166667,30.83333333,22.48333333,1027,0,0,Western,Tropical moist deciduous forest,27573.53125,16775.03287,192,0,1,1,0,1,1,0,0,2,2,1,90,90,1,1
295,201156401,2011564,110030,43.28770158,90,6,2,5000,2,1,2,12,2.230159647,0.869806094,9.301350896,7.680851064,0.775112575,0.640070922,969,14.10833333,29.84166667,21.95833333,1109,1,NA,Western,Tropical moist deciduous forest,15253.04883,9237.570692,200,2,1,1,0,0,1,0,0,2,1,1,90,90,2,1
296,201157101,2011571,110030,15.09929549,7,6,3,5000,2,1,4,7,1.335862424,0.623818526,3.803274569,2.658291457,0.543324938,0.379755922,966,13.40833333,28.8,21.075,1185,1,57,Western,Tropical moist deciduous forest,18085.14063,12253.46435,0,2,1,1,0,0,1,0,0,2,3,3,90,90,2,3
297,201157201,2011572,110030,21.58025227,7,6,3,5000,2,1,4,10,2.04557431,0.828125,7.733598743,5.818181818,0.773359874,0.581818182,966,13.40833333,28.8,21.075,1185,1,57,Western,Tropical moist deciduous forest,18085.14063,12253.46435,330,1,1,1,0,0,1,0,0,2,3,3,90,90,2,3
298,201157301,2011573,110030,22.70259118,7,6,3,5000,2,1,4,6,1.382229208,0.654693878,3.983772394,2.895981087,0.663962066,0.482663515,966,13.40833333,28.8,21.075,1185,1,57,Western,Tropical moist deciduous forest,18085.14063,12253.46435,180,1,1,1,0,0,1,0,0,2,3,3,90,90,2,3
299,201157401,2011574,110030,12.92886207,7,6,3,5000,2,1,4,5,1.208413843,0.6336,3.348169714,2.729257642,0.669633943,0.545851528,966,13.40833333,28.8,21.075,1185,1,57,Western,Tropical moist deciduous forest,18085.14063,12253.46435,209,2,1,1,0,0,1,0,0,2,3,2,90,90,2,3
300,201158101,2011581,110030,35.10154297,6,4,2,5000,2,1,3,8,0.692001701,0.266446281,1.997710352,1.363226679,0.249713794,0.170403335,961,13.21666667,28.41666667,20.8,1173,1,0,North-Western,Tropical moist deciduous forest,3061.64624,17155.62012,285,1,1,3,1,1,1,0,0,3,1,2,1,1,2,3
301,201158301,2011583,110030,22.7741612,6,4,2,5000,2,1,3,7,1.061881839,0.462962963,2.891807789,1.862068966,0.413115398,0.266009852,961,13.21666667,28.41666667,20.8,1173,1,0,North-Western,Tropical moist deciduous forest,3061.64624,17155.62012,315,1,1,3,1,1,1,0,0,3,1,2,1,1,2,3
302,201158401,2011584,110030,43.59320894,6,4,2,5000,2,1,3,8,1.094242842,0.470555556,2.986920257,1.888772298,0.373365032,0.236096537,961,13.21666667,28.41666667,20.8,1173,1,0,North-Western,Tropical moist deciduous forest,3061.64624,17155.62012,325,1,1,3,1,1,1,0,0,3,1,2,1,1,2,3
303,201159101,2011591,110030,57.20577533,6,4,1,5000,0,1,4,14,2.033069136,0.788297173,7.637490923,4.723602484,0.545535066,0.337400177,983,12.86666667,27.83333333,20.34166667,1220,1,NA,North-Western,Tropical moist deciduous forest,8983.450195,9731.763685,200,1,1,3,1,2,1,0,0,3,2,2,1,1,1,1
304,201159201,2011592,110030,72.08525199,2,4,2,5000,2,1,3,10,1.334710774,0.630177515,3.798897047,2.704,0.379889705,0.2704,983,12.86666667,27.83333333,20.34166667,1220,1,NA,North-Western,Tropical moist deciduous forest,8983.450195,9731.763685,180,1,1,3,1,1,1,0,0,3,3,2,1,1,2,1
305,201159301,2011593,110030,64.57962036,2,4,2,5000,2,1,3,10,1.615589337,0.706371191,5.030851918,3.405660377,0.503085192,0.340566038,983,12.86666667,27.83333333,20.34166667,1220,1,NA,North-Western,Tropical moist deciduous forest,8983.450195,9731.763685,198,2,1,3,1,1,1,0,0,3,3,2,1,1,2,1
306,201159401,2011594,110030,67.0360606,6,4,2,5000,2,1,4,12,1.413840631,0.557232129,4.111716703,2.258519793,0.342643059,0.188209983,983,12.86666667,27.83333333,20.34166667,1220,1,NA,North-Western,Tropical moist deciduous forest,8983.450195,9731.763685,196,1,1,1,1,1,1,0,0,3,2,2,1,1,1,1
307,201160201,2011602,110030,38.89149537,2,4,2,5000,2,1,3,11,1.97249683,0.815789474,7.188602818,5.428571429,0.653509347,0.493506494,966,13.39166667,28.175,20.75833333,1117,0,0,North-Western,Tropical moist deciduous forest,16789.2168,13093.05854,330,1,1,5,1,0,1,0,0,3,1,2,1,1,2,1
308,201160401,2011604,110030,17.65247144,2,4,1,5000,NA,1,3,3,1.012330839,0.615384615,2.752008033,2.6,0.917336011,0.866666667,966,13.39166667,28.175,20.75833333,1117,0,0,North-Western,Tropical moist deciduous forest,16789.2168,13093.05854,65,1,1,5,2,0,1,0,0,3,1,2,1,1,2,1
309,201162101,2011621,110030,46.8519131,7,4,2,5000,2,1,3,13,2.099558045,0.832409972,8.162561627,5.966942149,0.627889356,0.45899555,967,13.85,27.90833333,20.85,1145,1,484,Central,Tropical moist deciduous forest,27377.41992,3977.604578,315,3,1,5,0,0,1,0,0,1,2,3,2,1,3,3
310,201162201,2011622,110030,99.06347057,7,4,3,5000,2,1,4,23,2.743456684,0.918907429,15.54061135,12.33158585,0.675678754,0.536155906,967,13.85,27.90833333,20.85,1145,1,484,Central,Tropical moist deciduous forest,27377.41992,3977.604578,315,0,1,5,0,0,1,0,0,1,2,4,2,1,3,3
311,201162401,2011624,110030,45.40742884,7,4,3,5000,2,1,4,15,2.190095785,0.826446281,8.936069014,5.761904762,0.595737934,0.384126984,967,13.85,27.90833333,20.85,1145,1,484,Central,Tropical moist deciduous forest,27377.41992,3977.604578,330,3,1,5,0,0,1,0,0,1,2,5,2,1,3,NA
312,201163101,2011631,110030,94.75841018,7,6,3,5000,2,3,5,11,1.949795882,0.816948636,7.027253046,5.462947544,0.638841186,0.496631595,955,14.14166667,27.8,20.95,1135,1,90,Central,Tropical moist deciduous forest,19209.90234,9264.951533,225,1,1,2,0,2,1,0,0,1,1,4,2,90,3,3
313,201163201,2011632,110030,119.23571,NA,6,3,5000,2,2,5,11,1.878885764,0.791005291,6.546206776,4.784810127,0.595109707,0.434982739,955,14.14166667,27.8,20.95,1135,1,90,Central,Tropical moist deciduous forest,19209.90234,9264.951533,130,1,1,2,0,2,1,0,0,1,1,5,90,90,3,3
314,201163301,2011633,110030,118.2336757,NA,6,3,5000,2,2,5,15,1.8828981,0.771609011,6.572525123,4.378456459,0.438168342,0.291897097,955,14.14166667,27.8,20.95,1135,1,90,Central,Tropical moist deciduous forest,19209.90234,9264.951533,163,1,1,2,0,1,1,0,0,1,1,4,90,90,3,3
315,201163401,2011634,110030,118.6759238,7,6,3,500,2,3,5,12,1.481595554,0.674602553,4.399960457,3.073164862,0.366663371,0.256097072,955,14.14166667,27.8,20.95,1135,1,90,Central,Tropical moist deciduous forest,19209.90234,9264.951533,140,1,1,2,0,0,1,0,0,1,1,5,2,90,3,3
316,201164101,2011641,110020,32.15033246,6,6,2,NA,1,1,3,12,2.198405502,0.857777778,9.010634598,7.03125,0.750886216,0.5859375,937,14.34166667,27.55833333,20.91666667,1124,1,0,Central,Tropical moist deciduous forest,19771.1543,20590.20502,360,1,1,4,0,0,1,0,0,1,2,5,2,99,3,3
317,201164201,2011642,110030,33.99074187,6,6,2,5000,2,1,3,12,2.092428967,0.841111111,8.104577028,6.293706294,0.675381419,0.524475524,937,14.34166667,27.55833333,20.91666667,1124,1,0,Central,Tropical moist deciduous forest,19771.1543,20590.20502,35,1,1,6,2,0,1,0,0,1,2,4,2,99,3,3
318,201164301,2011643,110020,40.95129022,6,6,2,5000,2,1,1,21,2.520993429,0.884260355,12.44094972,8.6400818,0.592426177,0.411432467,937,14.34166667,27.55833333,20.91666667,1124,1,0,Central,Tropical moist deciduous forest,19771.1543,20590.20502,245,1,1,4,2,0,1,0,0,1,2,5,2,99,3,3
319,201166101,2011661,110030,59.50767442,7,6,3,500,2,2,2,11,1.52942767,0.647093831,4.615534457,2.83361439,0.419594042,0.257601308,905,13.99166667,27.15,20.54166667,1117,0,0,Central,Tropical moist deciduous forest,19990.14258,3785.957025,70,4,1,3,0,0,1,0,0,1,1,1,90,90,3,3
320,201166201,2011662,110030,39.21598415,7,6,3,5000,2,2,2,9,1.76807012,0.774538965,5.859534246,4.435356201,0.651059361,0.492817356,905,13.99166667,27.15,20.54166667,1117,0,0,Central,Tropical moist deciduous forest,19990.14258,3785.957025,56,9,3,2,0,0,1,0,0,1,1,1,90,90,3,3
321,201167201,2011672,110030,30.69494177,7,6,3,5000,2,1,4,10,1.857629502,0.796296296,6.408527349,4.909090909,0.640852735,0.490909091,927,13.24166667,25.975,19.58333333,1194,1,73,Central,Tropical dry forest,11667.91602,9484.006592,165,13,2,2,0,0,1,0,0,2,1,1,90,90,2,3
322,201167301,2011673,110030,27.3445899,7,6,3,5000,2,1,4,11,1.923566231,0.779320988,6.845327009,4.531468531,0.622302455,0.411951685,927,13.24166667,25.975,19.58333333,1194,1,73,Central,Tropical dry forest,11667.91602,9484.006592,180,9,2,2,0,0,1,0,0,2,1,1,90,90,2,3
323,201167401,2011674,110030,27.37613913,7,6,3,5000,2,1,4,11,2.13877759,0.864197531,8.489054178,7.363636364,0.771732198,0.669421488,927,13.24166667,25.975,19.58333333,1194,1,73,Central,Tropical dry forest,11667.91602,9484.006592,0,24,2,5,0,0,1,0,0,2,1,1,90,90,2,3
324,201168101,2011681,110030,67.05396569,2,4,3,5000,2,3,4,10,1.739792317,0.755295836,5.696160305,4.086567164,0.569616031,0.408656716,867,17.54166667,31.24166667,24.375,462,1,29,Central,Tropical dry forest,10947.79004,6325.08288,203,6,3,7,1,1,1,0,0,2,0,1,1,1,1,1
325,201168201,2011682,110030,7.756805458,2,4,3,5000,2,1,3,1,0,0,1,1,1,1,867,17.54166667,31.24166667,24.375,462,1,29,Central,Tropical dry forest,10947.79004,6325.08288,145,14,5,7,1,0,1,0,0,2,0,NA,1,1,1,1
326,201168301,2011683,110030,77.84262992,2,4,3,5000,2,3,4,7,0.832466899,0.344135802,2.298983109,1.524705882,0.328426158,0.217815126,867,17.54166667,31.24166667,24.375,462,1,29,Central,Tropical dry forest,10947.79004,6325.08288,120,10,2,7,1,1,1,0,0,1,0,NA,1,1,1,1
327,201168401,2011684,110030,56.52273324,2,4,3,5000,2,1,4,8,1.466833978,0.641632653,4.33548714,2.790432802,0.541935893,0.3488041,867,17.54166667,31.24166667,24.375,462,1,29,Central,Tropical dry forest,10947.79004,6325.08288,120,8,2,7,1,1,1,0,0,2,0,NA,1,1,1,1
328,201169101,2011691,110030,24.53940986,2,3,1,5000,0,1,4,11,2.185071126,0.867768595,8.891280933,7.5625,0.808298267,0.6875,876,17.575,31.00833333,24.25833333,546,1,70,Eastern,Tropical dry forest,9313.75,5573.085143,310,8,3,3,1,1,1,0,0,1,0,0,1,1,1,1
329,201169201,2011692,110030,15.7493381,2,3,2,5000,2,2,4,13,2.425479705,0.897959184,11.30765245,9.8,0.869819419,0.753846154,876,17.575,31.00833333,24.25833333,546,1,70,Eastern,Tropical dry forest,9313.75,5573.085143,150,6,3,4,1,1,1,0,0,2,0,0,1,1,1,1
330,201169301,2011693,110030,56.81142497,2,3,3,5000,2,3,4,17,2.708634992,0.925619835,15.00877443,13.44444444,0.882869084,0.790849673,876,17.575,31.00833333,24.25833333,546,1,70,Eastern,Tropical dry forest,9313.75,5573.085143,350,22,2,7,1,1,1,0,0,1,0,0,1,1,1,1
331,201169401,2011694,110030,22.78167596,2,3,3,5000,2,3,4,12,2.339371734,0.8828125,10.37471644,8.533333333,0.864559703,0.711111111,876,17.575,31.00833333,24.25833333,546,1,70,Eastern,Tropical dry forest,9313.75,5573.085143,130,24,2,7,1,1,1,0,0,1,0,0,1,1,1,1
332,201175101,2011751,110020,36.89108283,6,6,3,30,2,2,3,7,1.460033395,0.705882353,4.306103326,3.4,0.615157618,0.485714286,946,15,30.21666667,22.58333333,1070,1,NA,Western,Tropical moist deciduous forest,17548.19531,3369.069524,NA,0,1,1,0,0,1,0,0,2,2,2,2,2,3,3
333,201175201,2011752,110020,26.43608325,6,6,2,1000,2,2,2,6,1.575614706,0.75,4.833712019,4,0.80561867,0.666666667,946,15,30.21666667,22.58333333,1070,1,NA,Western,Tropical moist deciduous forest,17548.19531,3369.069524,NA,0,1,1,0,0,1,0,0,2,1,2,2,2,3,3
334,201175301,2011753,110020,23.69779916,6,6,2,500,2,1,2,5,1.312659031,0.659279778,3.716041655,2.93495935,0.743208331,0.58699187,946,15,30.21666667,22.58333333,1070,1,NA,Western,Tropical moist deciduous forest,17548.19531,3369.069524,NA,0,1,1,0,0,1,0,0,2,2,1,2,2,2,3
335,201177101,2011771,110020,88.52614936,90,6,2,250,2,1,4,14,2.327028617,0.881076389,10.24744716,8.408759124,0.731960512,0.600625652,908,13.76666667,29.06666667,21.4,1143,1,50,Western,Tropical moist deciduous forest,4951.370605,1391.51849,80,0,3,1,0,0,1,0,0,3,2,2,2,90,1,3
336,201177201,2011772,110020,44.31694499,6,6,3,250,2,3,3,10,2.038483166,0.8504,7.678952667,6.684491979,0.767895267,0.668449198,908,13.76666667,29.06666667,21.4,1143,1,50,Western,Tropical moist deciduous forest,4951.370605,1391.51849,60,0,1,2,0,0,1,0,0,3,1,2,2,2,1,3
337,201177301,2011773,110020,63.30212709,7,6,3,5000,2,2,2,16,2.260321066,0.858654573,9.586166465,7.07486631,0.599135404,0.442179144,908,13.76666667,29.06666667,21.4,1143,1,50,Western,Tropical moist deciduous forest,4951.370605,1391.51849,100,1,1,3,1,0,1,0,0,3,2,2,2,2,1,3
338,201177401,2011774,110030,25.62182271,6,6,3,5000,2,3,2,9,1.90538463,0.819979188,6.721992609,5.554913295,0.746888068,0.617212588,908,13.76666667,29.06666667,21.4,1143,1,50,Western,Tropical moist deciduous forest,4951.370605,1391.51849,49,0,1,3,1,0,1,0,0,3,0,1,2,2,1,3
339,201178301,2011783,110030,45.67919897,6,6,1,5000,2,3,3,9,1.553363751,0.707529844,4.727345078,3.419152276,0.525260564,0.379905808,909,13.25,28.44166667,20.825,1179,1,71,Western,Tropical moist deciduous forest,23203.47656,21241.68583,180,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,201178401,2011784,110030,31.85899184,6,6,1,5000,2,3,3,11,1.668300077,0.68875,5.303145195,3.212851406,0.482104109,0.292077401,909,13.25,28.44166667,20.825,1179,1,71,Western,Tropical moist deciduous forest,23203.47656,21241.68583,90,0,1,1,0,0,1,0,0,3,1,2,90,90,1,1
341,201179101,2011791,110030,18.0991942,2,4,3,5000,2,1,4,5,1.13135201,0.62037037,3.099844688,2.634146341,0.619968938,0.526829268,914,13.09166667,28.15833333,20.59166667,1170,0,0,Central,Tropical moist deciduous forest,11883.47461,8669.252255,114,4,1,2,0,0,1,0,0,2,1,3,1,99,1,1
342,201179201,2011792,110030,17.32099398,2,4,3,5000,2,1,4,7,1.497867589,0.717592593,4.47214245,3.540983607,0.638877493,0.505854801,914,13.09166667,28.15833333,20.59166667,1170,0,0,Central,Tropical moist deciduous forest,11883.47461,8669.252255,55,3,1,4,0,0,1,0,0,2,1,3,1,90,1,NA
343,201179301,2011793,110030,22.2147637,2,4,3,5000,2,1,4,7,1.372284436,0.638888889,3.944351027,2.769230769,0.563478718,0.395604396,914,13.09166667,28.15833333,20.59166667,1170,0,0,Central,Tropical moist deciduous forest,11883.47461,8669.252255,90,5,1,4,0,0,1,0,0,2,1,3,1,99,1,1
